TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
1618932180934144165, most@83dd9d4d-e946-487a-bf82-3e91530f89a6, 14:45:00:626, 14:45:12:002, 6.52034, 11.3763, 1,  - , 3.00596
1645300704651347998, predators, 14:44:13:262, 14:45:12:002, 6.41112, 58.7394, 0, 150, 0.33539
1677558572733333171, colonised, 14:44:14:463, 14:44:57:260, 0.288304, 42.7974, 0, 50, 0.338523
1715669325254664977, extensor%1:08:00::, 14:44:17:664, 14:45:00:397, 0.335228, 42.733, 1,  - , 7.74709
1720466348917853779, manage%2:41:02::, 14:44:09:705, 14:44:10:359, 0.841847, 0.653622, 1,  - , 6.79602
1725000975837666100, order, 14:44:11:467, 14:44:54:310, 2.64597, 42.8427, 1, 200, 0.506723
1748740139400466136, at, 14:45:03:803, 14:45:10:968, 3.1681, 7.16507, 1, 300, 0.000790707
1769683024245409967, of@fb7443c7-0fe1-4f7f-a19b-2aef9386869a, 14:44:51:866, 14:45:12:002, 9.09023, 20.1353, 1,  - , 3.86482
1836969884662998553, temperate%3:00:00::, 14:44:17:664, 14:45:00:857, 0.307334, 43.1923, 1,  - , 8.06974
1843478403497492543, LEFT-WALL@sentence@00ce6db4-97ff-45d3-af52-4448efb803ec_parse_0, 14:44:41:924, 14:45:12:002, 5.14751, 30.0781, 0,  - , 5.4911
1870216846309171124, do, 14:44:09:487, 14:45:12:002, 40.8594, 62.515, 1, 50, 218.139
1902307266140191977, LEFT-WALL@sentence@a27336e4-1c61-45f1-95a6-8f3b76ace305_parse_0, 14:44:41:924, 14:45:12:002, 5.14751, 30.0781, 0,  - , 5.4911
1913956861982772060, egypt@75c72afe-0f09-425b-9fd6-026b215aecbd, 14:45:06:022, 14:45:08:359, 2.99604, 2.33735, 1,  - , 2.16822
1923223076929552340, halictidae, 14:44:12:889, 14:45:00:626, 0.455552, 47.7368, 0, 250, 3.17273
1927258285553253402, and.j-n@1a0deec9-a9b5-4123-b227-6cd00cbd8346, 14:44:54:095, 14:45:12:002, 5.35005, 17.9068, 1,  - , 3.34698
1963091165040595300, withal%4:02:01::, 14:44:09:599, 14:44:15:205, 0.457215, 5.60595, 1,  - , 16.3937
1979695730676886498, ancient, 14:44:13:965, 14:44:17:374, 1.89669, 3.40914, 1, 250, 3.66828
1988906451665768167, their, 14:44:10:026, 14:45:12:002, 6.29169, 61.9761, 0, 400, 3.00801
