TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 1
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
1189639762452658276, most@37a1b875-b939-4e68-a276-c9c4cd101014, 14:22:26:427, 14:23:17:199, 7.52335, 50.7718, 0,  - , 11.6031
1217402448328952847, no_more%4:02:05::, 14:22:26:145, 14:23:17:199, 5.77226, 51.0542, 1,  - , 11.614
1230484456261868096, somewhat, 14:22:20:443, 14:22:29:432, 1.46939, 8.98908, 1, 600, 0.0260682
1247366914584975961, however.e@6971495d-a142-476f-9832-db9d426eef53, 14:22:18:999, 14:23:17:199, 17.03, 58.1999, 0,  - , 21.4553
1274177074795690889, no%4:02:02::, 14:22:26:145, 14:23:17:199, 5.77226, 51.0542, 1,  - , 14.114
1297336434150684834, present_future, 14:22:19:428, 14:23:17:199, 4.96619, 57.7705, 0,  - , 6.27568
1354872220123196599, doh%1:10:00::, 14:22:19:428, 14:22:20:443, 2.71553, 1.01421, 1,  - , 4.90229
1367477221623553515, by%4:02:00::, 14:22:30:299, 14:22:31:317, 3.30962, 1.01813, 1,  - , 6.28204
1372929387867788588, .@a50c11ca-26ee-492d-9918-feef758a2e64, 14:22:25:043, 14:23:17:199, 10.6007, 52.1557, 0,  - , 23.1623
1384551694518126213, demonstrative, 14:22:44:182, 14:23:17:199, 6.64858, 33.0165, 0,  - , 2.18827
1413008761537874162, pressure%1:07:00::, 14:22:58:595, 14:23:17:199, 5.36627, 18.6036, 1,  - , 2.00082
1449581650341107687, in%1:23:00::, 14:22:26:427, 14:22:43:395, 3.88361, 16.9674, 1,  - , 7.13224
1502891525357445923, away%4:02:02::, 14:22:31:317, 14:23:17:199, 6.32717, 45.882, 1,  - , 5.78066
1517594385247747428, do%2:42:02::, 14:22:19:428, 14:22:20:443, 2.64778, 1.01421, 1,  - , 3.90829
1521472871701273762, atmospheric_pressure%1:19:00::, 14:22:58:343, 14:23:17:199, 5.37908, 18.8559, 1,  - , 4.59426
1538698962689516020, ut%1:10:00::, 14:22:19:428, 14:22:20:443, 2.67771, 1.01421, 1,  - , 5.90176
1559143987269818818, do%2:36:00::, 14:22:19:428, 14:22:20:443, 2.46483, 1.01421, 1,  - , 5.40155
1570813373529498099, 9.000000, 14:22:55:693, 14:23:17:199, 6.67516, 21.5061, 1,  - , 2.19028
1587386743848573072, extend.v@70e85060-4c02-46e0-a0c4-8f8da2cbd330, 14:22:25:741, 14:23:13:818, 4.22898, 48.0775, 0,  - , 12.3252
1686675614254876280, stretch%2:29:01::, 14:22:30:095, 14:22:30:095, 1.96069, 0, 1,  - , 3.46814
1715669325254664977, extensor%1:08:00::, 14:22:26:011, 14:23:17:199, 5.84269, 51.1882, 1,  - , 14.2589
1720466348917853779, manage%2:41:02::, 14:22:19:428, 14:22:20:443, 2.68006, 1.01421, 1,  - , 5.40463
1786472644130907226, sentence@03e462d2-485a-4d26-bf52-15afcdbbca4c, 14:22:43:616, 14:22:59:748, 2.55879, 16.1325, 0,  - , 4.19273
1820622923664318695, sentence@03e462d2-485a-4d26-bf52-15afcdbbca4c_parse_0_interpretation_$X, 14:23:00:200, 14:23:00:200, 4.18554, 0, 1,  - , 2.18767
1870216846309171124, do, 14:22:18:887, 14:23:17:199, 72.2119, 58.3122, 1, 300, 197.036
1902654949826551719, dichloropropene, 14:22:30:095, 14:22:30:095, 1.92221, 0, 1,  - , 3.93092
1963091165040595300, withal%4:02:01::, 14:22:18:999, 14:22:29:738, 3.7792, 10.7394, 1,  - , 20.53
1988906451665768167, their, 14:22:19:428, 14:23:17:199, 5.27277, 57.7705, 0, 2400, 3.03788
