TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
2175377069984923176, LEFT-WALL@sentence@a8837bb0-287e-4791-bc6a-8142c39c10c3_parse_0, 14:44:41:924, 14:44:43:810, 5.14751, 1.88637, 0,  - , 6.15733
2184319666001408035, LEFT-WALL@sentence@18453af3-43e2-40aa-8668-cb312cd3a00e_parse_0, 14:44:41:924, 14:44:43:810, 5.14751, 1.88637, 0,  - , 5.49066
2201447508855569648, LEFT-WALL@sentence@b2482ea7-318d-4791-a702-57147c7265d8_parse_0, 14:44:15:816, 14:44:43:810, 19.346, 27.9946, 0,  - , 14.2536
2279416280680971236, with, 14:44:16:246, 14:44:40:811, 2.37677, 24.5649, 0, 850, 0.00207372
2281614486744798108, however%4:02:01::, 14:44:09:599, 14:44:15:205, 0.703041, 5.60595, 1,  - , 7.89293
2297492288573427340, grasshopper, 14:44:11:825, 14:44:15:695, 2.94895, 3.87028, 1, 250, 23.6682
2327303369434132427, move, 14:44:11:059, 14:44:28:051, 3.66733, 16.9928, 1, 100, 0.501896
2343922318378003463, habitat, 14:44:12:630, 14:44:16:856, 1.19016, 4.22634, 1, 100, 3.41807
2377102191974982668, .@9df94a56-c037-4c4d-bf65-8526f3c06bd8, 14:44:16:856, 14:44:41:538, 0.816042, 24.6816, 0,  - , 9.93694
2383728019609191491, insects, 14:44:11:467, 14:44:43:810, 22.5308, 32.3432, 0, 550, 0.33664
2414096359491665424, behave%2:29:00::, 14:44:09:705, 14:44:10:715, 0.403035, 1.00963, 1,  - , 5.29552
2418339059135463580, instead%4:02:01::, 14:44:18:405, 14:44:18:405, 2.125, 0, 1,  - , 5.1305
2469515225964199258, cannot, 14:44:09:487, 14:44:43:810, 21.9398, 34.3233, 0, 50, 161.343
2531542951854501732, however, 14:44:09:487, 14:44:43:810, 13.2934, 34.3233, 1, 100, 108.912
2540027438906354055, systems.n@fbd6ad7e-ea76-4908-9dba-7c094711a393, 14:44:39:152, 14:44:43:810, 7.78681, 4.65768, 0,  - , 8.13657
2546023591781862292, threatens, 14:44:12:630, 14:44:43:810, 6.95796, 31.1805, 0, 100, 0.334729
2557580253255584937, instead.e@27a4ea33-f071-4358-b86c-960afe1a0973, 14:44:18:405, 14:44:43:810, 7.8746, 25.405, 0,  - , 5.08837
