TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 1.4013e-45
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
3495849701087578051, to, 14:18:00:981, 14:18:11:168, 3.28525, 10.1875, 1, 7500, 0.0105199
3515783679539011126, punctuation, 14:18:01:837, 14:18:55:930, 4.11885, 54.0932, 0,  - , 10.6792
3559298718659476496, have, 14:17:59:590, 14:18:18:075, 4.11446, 18.4852, 1, 5100, 139.024
3560807893772195447, most%4:02:02::, 14:17:59:240, 14:18:24:562, 3.39538, 25.322, 1,  - , 2.51636
3597614663507423337, past%4:02:00::, 14:18:10:726, 14:18:24:049, 3.20712, 13.3233, 1,  - , 8.92046
3720635536872612918, only, 14:18:00:628, 14:18:11:688, 1.61642, 11.0596, 1, 600, 0.261084
3737129466539486213, them@626dc19a-9d07-4003-94cb-6d5bdbafc015, 14:18:10:515, 14:18:56:877, 7.91915, 46.3615, 0,  - , 13.2925
3797338173850251439, virtually, 14:18:02:571, 14:18:12:030, 0.685066, 9.45915, 1,  - , 24.9946
3843826659738018213, primitive.a@8cdefc12-a771-4eaa-9bca-41f93c5b0e0d, 14:18:47:407, 14:18:47:619, 4.6754, 0.212186, 1,  - , 3.37777
3922655552658054521, centipedes, 14:18:00:628, 14:18:42:956, 1.14266, 42.3279, 0, 600, 0.679496
3962209070593035917, unlike%3:00:00::, 14:18:07:209, 14:18:56:877, 4.92097, 49.6678, 1,  - , 11.1897
3991679863937719671, ,@6ff6d545-e014-4116-a5b7-c97a689f7cbd, 14:18:17:578, 14:18:39:843, 3.76414, 22.265, 0,  - , 5.20204
4039151936968691968, their.p@60dc9ccd-0cc3-4393-9811-3a8329ba35a7, 14:18:56:571, 14:18:56:877, 6.36656, 0.306119, 1,  - , 6.09969
4039520522170221527, temperate, 14:17:59:936, 14:18:23:527, 1.19942, 23.591, 1, 900, 4.84724
4044693171999964596, distinguished, 14:18:00:628, 14:18:11:845, 2.45804, 11.2165, 0, 600, 1.42775
4119044870565593155, well-nigh, 14:18:02:571, 14:18:02:804, 0.660293, 0.232873, 1,  - , 26.9914
4154722689345122674, Xp, 14:18:12:868, 14:18:56:877, 6.99682, 44.0085, 0,  - , 5.1042
4225541598748154807, bigger, 14:17:59:936, 14:18:56:877, 7.85337, 56.9408, 0, 600, 3.60368
4231491400760342081, execute%2:36:01::, 14:17:59:355, 14:18:00:744, 1.353, 1.38922, 1,  - , 5.35225
4243549235880691304, inwards%4:02:01::, 14:18:10:515, 14:18:23:527, 3.12837, 13.0117, 1,  - , 9.1189
4249078467138406941, I@d62bbce2-0d30-4841-bdbc-e63bdeb89ada, 14:18:12:688, 14:18:56:877, 4.987, 44.1891, 0,  - , 5.6917
4310174421878564629, WordInstanceNode, 14:18:19:317, 14:18:41:495, 2.65739, 22.1783, 1,  - , 1.50334
4363124654951591510, ,@6e1a8c20-fa28-40d8-b196-749fbe52f8f8, 14:18:17:578, 14:18:39:843, 3.76527, 22.265, 0,  - , 5.20111
4365956501594777367, .@adc13106-c417-4212-93fa-95f2e9105e88, 14:18:05:372, 14:18:56:877, 5.47213, 51.5053, 0,  - , 14.3795
4453401626716989867, are.v@4746c541-5e4f-4d80-a2a7-40a7ce7a2ca3, 14:18:12:175, 14:18:13:789, 2.14429, 1.61398, 0,  - , 9.54206
4495041032785938532, have.v@5b4a8afc-6af2-4191-8510-100cf249e059, 14:18:24:049, 14:18:45:195, 1.55485, 21.146, 0,  - , 9.16833
4508473949908705846, class, 14:18:00:628, 14:18:10:515, 2.60659, 9.88715, 1, 900, 0.511536
4518492566147215195, LEFT-WALL@sentence@2e4f40e3-6d14-4a74-9d07-8bc76c82a006_parse_0, 14:18:05:101, 14:18:46:497, 4.36686, 41.396, 0,  - , 15.3542
4589857456066817254, unlike@55a4f034-fa1d-49d6-9037-ee5a59dee02b, 14:18:07:209, 14:18:56:877, 6.81023, 49.6678, 0,  - , 10.8987
4596123127896076356, different%3:00:02::, 14:18:07:209, 14:18:56:877, 4.93101, 49.6678, 1,  - , 10.6899
4627791017318684854, of, 14:17:59:821, 14:18:56:877, 5.24351, 57.0558, 0, 11700, 10.3592
4672504882104867810, answer%2:42:02::, 14:17:59:355, 14:18:00:744, 1.3424, 1.38922, 1,  - , 6.85373
4690249769988417129, dissimilar%3:00:02::, 14:18:07:209, 14:18:56:877, 4.93101, 49.6678, 1,  - , 11.1899
4693268626544832157, most@b9c3427a-42b0-47d1-a926-9826d9fae61f, 14:18:07:209, 14:18:56:877, 6.37404, 49.6678, 0,  - , 6.85086
4710038278941495829, serve%2:42:12::, 14:17:59:355, 14:18:00:744, 1.37692, 1.38922, 1,  - , 5.8526
4723380925669033944, acetamiprid, 14:18:44:389, 14:18:47:619, 4.70977, 3.23009, 1,  - , 4.76015
4725304082888254552, carbaryl, 14:18:44:389, 14:18:46:750, 4.66229, 2.36072, 1,  - , 4.75734
4757337355480684205, nonetheless%4:02:00::, 14:17:59:240, 14:18:12:030, 3.01237, 12.7903, 1,  - , 32.509
4780170998820943026, ,@ceae06dd-098e-4977-9bb0-da2048dacaf4, 14:17:59:130, 14:18:56:877, 15.149, 57.7469, 0,  - , 52.6657
4806590843574086638, rather%4:02:02::, 14:18:11:363, 14:18:56:877, 5.53097, 45.514, 1,  - , 8.09301
4815383279981602339, than, 14:17:59:936, 14:18:24:049, 3.01771, 24.113, 0, 600, 2.34884
4821095820315332268, today, 14:17:59:821, 14:18:56:877, 4.9595, 57.0558, 1, 600, 12.1841
4824127416193708616, which, 14:18:00:628, 14:18:11:168, 2.12968, 10.5401, 0, 3900, 2.17748
4834646114792373097, practice%2:41:00::, 14:17:59:355, 14:18:00:744, 1.42116, 1.38922, 1,  - , 5.35598
4865344811316337762, virtually%4:02:02::, 14:17:59:240, 14:18:24:562, 3.46997, 25.322, 1,  - , 38.4069
4873394011663579376, species.p@3488f1f6-7668-4e31-b475-354e7af85412, 14:18:11:168, 14:18:24:049, 3.27421, 12.8808, 0,  - , 7.18668
4878394065403998832, .@761b3d58-1d79-434c-9dee-d2526a3e01ea, 14:17:59:130, 14:18:56:877, 27.3936, 57.7469, 0,  - , 49.2865
4930937925313395852, tropical.a@cd30d660-f840-42a1-92bd-20994acc46ea, 14:18:12:868, 14:18:24:049, 3.80272, 11.1807, 0,  - , 7.29283
4943590700435515207, woodlice@8e371d8e-327d-46e2-9c4d-daa3e6976e5d, 14:18:28:386, 14:18:56:877, 14.0514, 28.4913, 0,  - , 9.4444
4958762861586920345, Os, 14:18:12:688, 14:18:56:877, 6.31906, 44.1891, 0,  - , 3.76628
4995161035611346802, do%2:41:01::, 14:17:59:355, 14:18:00:744, 1.46146, 1.38922, 1,  - , 5.35216
5005147869596351845, coiffe%2:29:00::, 14:17:59:026, 14:18:00:744, 1.40672, 1.71838, 1,  - , 10.0694
5031263668235710553, about%4:02:05::, 14:17:59:240, 14:18:23:527, 1.71911, 24.2872, 1,  - , 49.9076
5072111184641517887, Xc@366f1acc-6d04-4659-955b-f7e58073e152, 14:18:12:535, 14:18:56:877, 5.17454, 44.3418, 0,  - , 5.08183
5100738614700649292, almost%4:02:00::, 14:17:59:240, 14:18:24:562, 3.51497, 25.322, 1,  - , 34.9077
5104909302925208547, well-nigh%4:02:00::, 14:17:59:240, 14:18:44:389, 1.36929, 45.149, 1,  - , 39.3988
5116760682216101924, pressure, 14:17:59:590, 14:18:56:877, 7.93237, 57.2872, 1, 300, 44.1922
5136493696915570428, extensor, 14:17:59:590, 14:18:56:877, 21.3274, 57.2872, 1, 300, 7.69363
5170305809315152609, much, 14:17:59:936, 14:18:02:925, 0.84017, 2.98916, 1, 600, 31.5042
5209374188192178858, Xc, 14:18:12:323, 14:18:56:877, 6.82285, 44.5539, 0,  - , 5.10559
5261061828593617244, verb, 14:18:02:080, 14:18:46:497, 4.30445, 44.4169, 1,  - , 6.68004
5349760699667639153, herbicide, 14:18:44:389, 14:18:47:186, 4.66066, 2.79659, 1,  - , 4.75716
5368562493834387375, hydraulic%3:01:00::, 14:18:07:209, 14:18:56:877, 5.62095, 49.6678, 1,  - , 10.9638
5371895545951772000, E, 14:18:12:535, 14:18:56:877, 6.78391, 44.3418, 0,  - , 5.1052
5437117370447710558, (, 14:18:00:628, 14:18:12:030, 1.32478, 11.4019, 0, 900, 0.679282
5481484561725139619, their.p@8e73d9de-cc71-4d95-957e-281a8ba86846, 14:18:56:571, 14:18:56:877, 6.32905, 0.306117, 1,  - , 2
