TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 1.59946e-37
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 1.4013e-45
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
3720635536872612918, only, 14:26:39:069, 14:26:51:228, 1.26409, 12.1585, 1, 600, 0.50869
3797338173850251439, virtually, 14:26:38:150, 14:26:51:468, 0.48934, 13.3185, 1,  - , 42.5058
3829527225902311555, $wh-word-inst, 14:26:38:266, 14:27:35:478, 5.2395, 57.2119, 1,  - , 1.93979
3831444340959861687, even_so, 14:26:40:095, 14:26:40:678, 0.509897, 0.583004, 1,  - , 29.3146
3922655552658054521, centipedes, 14:26:39:069, 14:27:11:992, 3.42839, 32.923, 0, 600, 1.34624
3962209070593035917, unlike%3:00:00::, 14:26:43:710, 14:27:35:478, 4.94213, 51.7683, 1,  - , 16.1381
4001991648222627210, sentence@e1a0b108-40d4-4a30-8115-c8a2ca5fa6e5_parse_0_interpretation_$X, 14:26:38:380, 14:27:19:803, 4.46813, 41.4225, 0,  - , 2.12164
4039520522170221527, temperate, 14:26:38:494, 14:26:58:561, 3.98808, 20.0673, 1, 900, 4.67751
4044693171999964596, distinguished, 14:26:39:069, 14:27:17:257, 0.876638, 38.188, 0, 600, 5.84478
4082482134580525654, now%4:02:00::, 14:27:17:257, 14:27:18:214, 4.39378, 0.957123, 1,  - , 6.0546
4119044870565593155, well-nigh, 14:26:39:979, 14:26:41:277, 0.128275, 1.298, 1,  - , 40.4766
4133929226968867787, species.p@a198461f-e558-4a85-befa-6ccb6214a7e6, 14:26:50:883, 14:26:59:815, 4.02305, 8.93254, 0,  - , 5.90821
4154722689345122674, Xp, 14:26:38:380, 14:27:32:029, 3.37565, 53.6485, 0,  - , 6.12778
4225541598748154807, bigger, 14:26:38:494, 14:27:00:218, 1.87942, 21.7245, 0, 600, 5.01147
4243549235880691304, inwards%4:02:01::, 14:26:44:693, 14:27:35:478, 5.47539, 50.7848, 1,  - , 5.50366
4310174421878564629, WordInstanceNode, 14:26:38:266, 14:27:33:582, 3.71236, 55.3158, 1,  - , 3.87825
4508473949908705846, class, 14:26:39:069, 14:26:51:041, 2.70363, 11.9719, 1, 900, 0.508692
4596123127896076356, different%3:00:02::, 14:26:43:710, 14:27:35:478, 4.94213, 51.7683, 1,  - , 16.6381
4627791017318684854, of, 14:26:38:266, 14:27:17:257, 1.46844, 38.9913, 0, 11700, 3.59652
4690249769988417129, dissimilar%3:00:02::, 14:26:43:710, 14:27:35:478, 4.94213, 51.7683, 1,  - , 6.00642
4707060293655704217, today%4:02:00::, 14:27:17:257, 14:27:19:140, 4.38647, 1.8828, 1,  - , 3.55477
4757337355480684205, nonetheless%4:02:00::, 14:26:37:721, 14:27:01:026, 2.82767, 23.3046, 1,  - , 44.3572
4806590843574086638, rather%4:02:02::, 14:26:43:589, 14:27:35:478, 5.56828, 51.8891, 1,  - , 15.5397
4815383279981602339, than, 14:26:38:494, 14:27:35:478, 5.71346, 56.9839, 0, 600, 2.67796
4821095820315332268, today, 14:26:38:266, 14:27:25:030, 2.98047, 46.7645, 1, 600, 15.5126
4824127416193708616, which, 14:26:39:069, 14:26:51:228, 1.91922, 12.1585, 0, 3900, 3.00984
4848037039969165934, LEFT-WALL@sentence@456ace36-ef67-485f-b999-3577dadc8cb4_parse_0, 14:27:18:214, 14:27:19:803, 4.43471, 1.58812, 1,  - , 4.40378
4865344811316337762, virtually%4:02:02::, 14:26:37:721, 14:27:15:509, 3.51339, 37.7875, 1,  - , 58.1924
4870067345004111385, .@5e1367ef-a155-42ec-82b4-e87f99b4e8f7, 14:26:38:041, 14:27:35:478, 35.0657, 57.4368, 0,  - , 13.6377
4958762861586920345, Os, 14:26:38:494, 14:27:18:214, 3.27503, 39.7205, 0,  - , 3.78869
5008160295960345355, extend.v@3ebb6f66-1583-4926-ab6e-3c3f262490db, 14:26:43:337, 14:27:35:478, 4.94499, 52.1412, 0,  - , 14.6883
5031263668235710553, about%4:02:05::, 14:26:37:721, 14:27:15:509, 3.50862, 37.7875, 1,  - , 52.6924
5094950592633475178, cockroaches.n@dadbee31-10a4-4d9f-bccc-4e814a031199, 14:26:43:589, 14:27:15:509, 3.16917, 31.9198, 0,  - , 6.39177
5097723126778045239, instead.e@582054db-75c8-49a3-aa0e-c952e9a5ddb3, 14:26:43:464, 14:27:35:478, 10.2846, 52.014, 0,  - , 14.9453
5100738614700649292, almost%4:02:00::, 14:26:37:721, 14:27:12:785, 2.04823, 35.0639, 1,  - , 63.6911
5104909302925208547, well-nigh%4:02:00::, 14:26:37:721, 14:27:15:509, 3.48551, 37.7875, 1,  - , 60.6924
5116760682216101924, pressure, 14:26:38:041, 14:26:52:045, 2.93636, 14.0041, 1, 300, 91.349
5136493696915570428, extensor, 14:26:38:041, 14:27:35:478, 25.4796, 57.4368, 1, 300, 8.02262
5170305809315152609, much, 14:26:38:494, 14:26:51:228, 1.15991, 12.7339, 1, 600, 48.8427
