TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 1.59946e-37
Logged_at: 17:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
6486971151651487583, LEFT-WALL@sentence@e1a0b108-40d4-4a30-8115-c8a2ca5fa6e5_parse_0, 14:26:37:615, 14:27:09:430, 14.1929, 31.8157, 0,  - , 75.0941
6503884044368607255, spiders, 14:26:38:041, 14:27:09:430, 10.9442, 31.3892, 1, 2100, 72.3477
6503885403807224196, ,@c765a0aa-fd76-43ed-9500-d32bada65c2b, 14:26:55:273, 14:27:09:430, 8.10027, 14.1576, 0,  - , 5.38671
6507096525837715705, uncountable, 14:26:38:494, 14:27:07:632, 4.84029, 29.1378, 0,  - , 1.78808
6548136683863014639, LEFT-WALL@sentence@2c64f6b4-184b-43da-871a-421fb3372544_parse_0, 14:26:42:680, 14:27:09:430, 8.43701, 26.7503, 0,  - , 3.41805
6578865905684933279, however%4:02:02::, 14:26:37:723, 14:27:09:430, 8.16454, 31.707, 1,  - , 17.3532
6587638599873654166, Dmu@f8315229-8af0-4ce4-bffa-e5cf8b83a3de, 14:26:38:380, 14:27:02:473, 4.06174, 24.0925, 0,  - , 4.67544
6619504982078736790, unlike%3:00:02::, 14:26:43:710, 14:27:09:430, 12.9455, 25.7207, 1,  - , 12.633
6635932897835739218, ###LEFT-WALL###, 14:26:37:512, 14:27:09:430, 15.391, 31.9181, 1, 29100, 29.7702
6647950244740594658, by@89e38cb8-2670-4ee0-be3c-2bdab6b8f019, 14:26:44:693, 14:27:09:430, 8.64044, 24.7373, 0,  - , 9.17089
6658281533640549717, cockroaches, 14:26:38:494, 14:27:09:430, 5.69095, 30.9364, 0, 900, 1.00747
6671847877643152751, hyp, 14:26:38:494, 14:26:38:722, 3.13872, 0.228516, 0,  - , 1.78774
6684140986890114208, $word-inst, 14:26:38:266, 14:26:38:722, 3.30734, 0.456463, 1,  - , 1.31613
6707651594224384023, instead, 14:26:38:041, 14:27:09:430, 51.0444, 31.3892, 1, 300, 10.7643
6735085937030503303, anisoptera, 14:26:38:266, 14:27:09:430, 9.27476, 31.1643, 0, 900, 2.00767
6779053668566154244, WV, 14:26:38:380, 14:27:01:026, 3.12759, 22.6457, 0,  - , 4.78864
6797196456976996615, notwithstanding%4:02:00::, 14:26:37:723, 14:26:59:815, 3.70557, 22.092, 1,  - , 48.3529
6883629385098715490, muscles.n@54fff5a0-39f4-407b-940b-cf33bf5ea5af, 14:26:40:913, 14:27:09:430, 25.1319, 28.5178, 0,  - , 7.06929
6913895523703723370, 4.000000, 14:26:38:494, 14:27:01:746, 3.46238, 23.2522, 0,  - , 2.79141
6927462600025537324, most%4:02:01::, 14:26:37:723, 14:27:09:430, 10.038, 31.707, 1,  - , 20.1843
7040971059340988648, Dmu, 14:26:38:494, 14:27:01:243, 3.15772, 22.7495, 0,  - , 3.45555
7077415479817711779, I@6d25aef3-df5a-4036-a509-5323aad87a86, 14:26:38:380, 14:27:01:978, 3.97127, 23.5975, 0,  - , 4.70671
7095657411090689614, extend, 14:26:38:041, 14:27:09:430, 11.3172, 31.3892, 1, 300, 61.5143
7194932620862092871, nigh, 14:26:38:150, 14:26:51:468, 0.711858, 13.3185, 1,  - , 30.0032
7252886482874368422, Ss@d2ddaf57-f1c2-4b60-995a-f64e318ba71c, 14:26:38:380, 14:27:05:602, 4.42728, 27.222, 0,  - , 4.70565
7268996256944396167, their.p@ec2872ca-85c4-4b18-82b1-1cb966e5060e, 14:26:41:395, 14:27:09:430, 11.7656, 28.0355, 0,  - , 20.5785
7377787273942881934, to_the_highest_degree%4:02:00::, 14:26:37:723, 14:27:09:430, 10.4972, 31.707, 1,  - , 24.6843
7465304805615644254, woodlice, 14:26:37:512, 14:27:09:430, 14.291, 31.9181, 0, 900, 5.66915
7467600239071025792, in.r@76c910b1-7b14-4efb-a26c-7040e748bfd7, 14:26:44:693, 14:27:09:430, 7.35575, 24.7373, 0,  - , 10.8313
7472590365308725920, of@f861b57c-de2d-4c03-af5d-4cd01f2b9fc8, 14:26:44:693, 14:26:58:561, 3.22983, 13.8682, 0,  - , 8.16771
7496691005875152340, yet, 14:26:40:095, 14:26:51:468, 2.72442, 11.3733, 1,  - , 32.3104
7507108628236748947, all_the_same%4:02:00::, 14:26:37:723, 14:26:59:815, 3.69616, 22.092, 1,  - , 39.3529
7529026481994638992, tropical, 14:26:38:494, 14:26:59:373, 1.35763, 20.8787, 1, 900, 3.00678
7571794540199680506, moths, 14:26:39:412, 14:26:41:030, 2.02065, 1.6188, 1, 600, 0.00161839
7679441268798098755, $parse, 14:26:37:615, 14:27:09:430, 8.37326, 31.8157, 1,  - , 1.67539
7732090975871571921, ,, 14:26:37:512, 14:27:09:430, 21.3972, 31.9181, 1, 20100, 46.4037
